iteration;temperature;score
119854;23,075906143821364;335081,8972602631
121088;30,598408316957215;335041,92890667194
121964;28,03191301049706;335035,10488018265
122865;25,61656227668028;334868,65965597687
126274;27,32732652595373;334580,0752714194
127231;24,833222854129136;333948,5059778932
132260;22,529427742303596;333794,2381109257
135042;17,057814776513027;333717,05187078984
142191;18,780196222709336;333603,9410862118
142834;17,610577344449883;333311,5830182719
143837;15,929849744941578;333289,8466380279
144685;14,63462726950082;333020,8820521458
149148;14,05015247464135;333000,1140544463
156150;15,69792380502506;332956,26933572715
156235;15,565050321251613;332912,530459508
157232;14,087995496585826;332773,94892605545
159039;11,758942511413585;332571,1330815737
160486;10,174725778464323;332573,09168330126
160784;14,815447752061191;332443,58655335964
166339;12,752250166905933;332443,58655335964
166560;12,473503002510226;332189,05967702373
166833;12,13756597877733;332101,9311435675
168551;10,221534077839003;332079,7325775531
169086;9,689026958646686;332109,8438201971
174212;8,705312619362898;332026,89321868564
177450;9,446859962848617;331866,94321590033
178607;8,414670089631992;331766,94321590033
182571;8,491977664247969;331727,2683871776
184973;6,678610138661653;331632,476829778
185584;6,282744125017428;331403,2187755826
190062;6,022783749129309;331373,72873385885
195736;5,122723905905965;331171,28748932085
202040;6,137300666136064;331116,6148642425
205157;4,4936686011488725;330536,0948715805
207809;5,170768278937067;330474,95051423216
207911;5,118291903138106;330022,2813022043
209755;4,256348146815897;329855,7618112004
210695;3,874462136913044;329792,0528700349
223769;3,5382661349148212;329698,90529323026
229617;2,957583902655322;329296,85760192113
232787;3,2314209011232315;328730,0449850947
234304;2,7765644732079156;328688,17300934024
238731;2,675288805248814;328605,9081965188
246563;2,7509557663745827;328583,6339296202
247136;2,597749614919416;328524,5236255858
254856;1,8006938233505585;328498,74229810224
255265;1,7285276951711799;328214,12745015795
255748;1,647019989030051;328193,96666331886
257468;2,0803249350518356;328142,85623980215
258712;1,8369707435089107;328084,52919751947
264743;1,5076510384907;327418,0470823283
272521;1,558687575779654;327395,75509743125
279950;1,112346930719058;327240,3393609973
301778;0,9525511748890723;327196,4946422782
313146;0,68774437085675;327165,4009892992
317458;0,6703237244884837;327166,6033521673
321948;0,6418171359742098;327058,46742654976
334524;0,4106621143636507;326965,03947326704
337478;0,4584820366143015;326953,9807983123
340872;0,3265242247454423;326827,28750771435
341747;0,4487944011701941;326800,97145068855
343836;0,3641822515205419;326785,1333759849
346105;0,2902501355435785;326677,52135134314
349472;0,3109373250044764;326485,66608286864
361815;0,30549242557346495;326392,88398168975
364296;0,23836725651782203;326385,80565583846
373388;0,21609050879614375;326249,7679466108
374439;0,19453110764980933;326142,15592196904
377404;0,21694467646999235;325212,8496294718
381288;0,14711622970141705;325095,9439434264
395500;0,11989870090885635;325084,4873340349
399374;0,12209421111819851;325074,678335187
401338;0,10032181294565497;324722,355598164
408514;0,11015379130985695;324689,7019399839
408905;0,10592968628186385;324624,63010404137
410435;0,09090071678111919;324472,874669026
411664;0,12059367710039073;324370,7234025349
412164;0,11471196726723364;324368,9924883959
414336;0,09231563249779871;324361,0048438924
423472;0,0833207848881015;324331,4961635566
441376;0,04694158000104231;324186,4885445579
447142;0,05934721792174603;323948,0763390938
447412;0,05776620372769923;323893,9382125789
455103;0,040158356454959326;323863,82696993486
465802;0,031000622262582767;323805,18610544316
471672;0,02585600920689116;323684,2083752993
472328;0,03632495139193169;323681,991877366
494846;0,019353102184521038;323626,39021681284
498134;0,02089691202912209;323563,23982730333
502464;0,02033096025486402;323563,23982730333
532932;0,011007569675095676;323549,8991191543
545201;0,0072627029414925595;323389,7189535956
546203;0,006570218276818746;323363,9376261121
546246;0,006542025586297427;323210,2822193072
551206;0,005976213369807258;323081,4020440814
556742;0,0051537498859454065;323075,2478173409
562496;0,006523597823772109;322924,8843353125
565384;0,004887161165932098;322924,8843353125
572037;0,0037691271224123395;322811,65617002785
579306;0,004100206428794976;322796,724004088
594190;0,0031244498987515763;322720,0951837906
599548;0,0027428473416513683;322667,88631526555
608615;0,0024927373520268335;322648,5024012881
611488;0,001870240587209213;322567,32686599996
619226;0,001941301476826987;322285,73891240533
621817;0,0014981719376206577;322281,70013720583
626186;0,0014519230560226509;321811,29573836934
628050;0,001807680832637371;321708,7728187432
629113;0,0016253763686020887;321669,3279462896
