iteration;temperature;score
282852;1,272665858616377;339938,4779009281
287678;1,1782788632208132;339569,47563670843
294732;0,873003795033286;339557,1635620121
296549;1,0920325138506752;339186,34316876216
296597;1,0868030570443856;339117,3818984365
304460;0,7426474864652057;338949,9879272062
308130;0,7718330327459364;338936,4958243169
313688;0,6641483671785195;338878,84670206276
315207;0,5705483828783573;338795,0193215959
317928;0,6520032070855923;338715,5163155313
319491;0,557655654485863;338594,8959077896
320565;0,500864845324192;338584,2164547041
328020;0,5348194662092566;338189,0605939294
331091;0,39339487860723504;338154,0215667457
333590;0,45965053988329385;337990,73869393795
338323;0,42953702877759287;337989,8527206028
339382;0,3863727805090187;337420,3361129394
339640;0,37653137080264887;337358,3303170884
341604;0,46412627444741306;337293,4964438735
342675;0,4169854391362354;337274,112529896
350111;0,297370618228676;337221,67185024224
355542;0,25915262917890225;337147,85368235456
361591;0,3184983100966067;337093,6212023083
366692;0,28687792464020984;337035,9720800541
367952;0,2529142441062366;336797,1157359259
370790;0,1904207855533383;336767,0044932819
393924;0,14310035567398613;336360,7160162881
400692;0,10910136922071183;336219,3325518888
402792;0,1326656502709523;336202,10587253934
414046;0,09688318823117767;335999,5751414693
426980;0,08972385473574637;335878,9547337276
430036;0,06609686990305376;335768,0773332528
437737;0,06886259280086071;335724,3384570337
440873;0,05032477141693061;335648,2112717838
440950;0,04993873950537531;335624,4830728858
447407;0,05892084797228463;335467,028231404
467568;0,03973588263295408;335190,46703871526
469864;0,03158376249280971;335105,17586029106
475214;0,027748492230771204;335076,91033211333
485608;0,022084141183914316;335018,26946762163
486609;0,01998045912345997;334992,4881401381
490557;0,020196314230076017;334989,42644217063
494819;0,019783414310662373;334818,31211971684
509676;0,015116169141042045;334788,09358201275
516066;0,011968738624416792;334736,8321221997
522469;0,014197932352448112;334712,6576623657
523839;0,012380089474415393;334452,6976108852
537420;0,010746895523604041;334204,16881360655
546894;0,006250957576888468;333935,85068999964
578905;0,004351107413004398;333922,5099818506
607025;0,0019859856630167518;333654,1918582437
607832;0,002748283196132986;333478,60128693486
613582;0,002319873795259137;333321,40574223036
616491;0,0017342902287372313;333235,82264185953
634802;0,0014072917756831095;333193,00370053586
